experiment_ts,cpu_governor,governor,benchmark,size,run,avg_cpu_time_sec,avg_gpu_memcpy_sec,avg_gpu_time_sec,avg_launch_time_sec,bus_width_bits,cgroup_mem_anon_bytes_avg,cgroup_mem_anon_bytes_max,cgroup_mem_anon_bytes_min,cgroup_mem_direct_reclaim_steal_avg,cgroup_mem_direct_reclaim_steal_max,cgroup_mem_direct_reclaim_steal_min,cgroup_mem_file_bytes_avg,cgroup_mem_file_bytes_max,cgroup_mem_file_bytes_min,cgroup_mem_kernel_bytes_avg,cgroup_mem_kernel_bytes_max,cgroup_mem_kernel_bytes_min,cgroup_mem_kswapd_steal_avg,cgroup_mem_kswapd_steal_max,cgroup_mem_kswapd_steal_min,cgroup_mem_slab_bytes_avg,cgroup_mem_slab_bytes_max,cgroup_mem_slab_bytes_min,completed_launches,cpu_active_pct_avg,cpu_active_pct_max,cpu_active_pct_min,cpu_active_pct_samples,cpu_ctxt_switch_rate_avg,cpu_ctxt_switch_rate_max,cpu_ctxt_switch_rate_min,cpu_ctxt_switch_rate_samples,cpu_freq_mhz_avg,cpu_freq_mhz_max,cpu_freq_mhz_min,cpu_freq_mhz_samples,cpu_iowait_pct_avg,cpu_iowait_pct_max,cpu_iowait_pct_min,cpu_iowait_pct_samples,cpu_procs_blocked_avg,cpu_procs_blocked_max,cpu_procs_blocked_min,cpu_procs_blocked_samples,cpu_procs_running_avg,cpu_procs_running_max,cpu_procs_running_min,cpu_procs_running_samples,cpu_system_pct_avg,cpu_system_pct_max,cpu_system_pct_min,cpu_system_pct_samples,cpu_temp_c_avg,cpu_temp_c_max,cpu_temp_c_min,cpu_temp_c_samples,cpu_user_pct_avg,cpu_user_pct_max,cpu_user_pct_min,cpu_user_pct_samples,dram_active_pct_avg,dram_active_pct_max,dram_active_pct_min,dram_active_pct_samples,dram_bandwidth_gbps,dram_type,duration_actual_sec,duration_target_sec,gpu_temp_c_avg,gpu_temp_c_max,gpu_temp_c_min,gpu_temp_c_samples,interconnect,interconnect_gen_max,interconnect_width_max,launch_time_stdev_sec,loadavg_15min_avg,loadavg_15min_max,loadavg_15min_min,loadavg_15min_samples,loadavg_1min_avg,loadavg_1min_max,loadavg_1min_min,loadavg_1min_samples,loadavg_5min_avg,loadavg_5min_max,loadavg_5min_min,loadavg_5min_samples,max_gpu_time_sec,max_launch_time_sec,mem_clock_mhz_est,min_gpu_time_sec,min_launch_time_sec,parallel,pcie_gen_avg,pcie_gen_max,pcie_gen_max_avg,pcie_gen_max_max,pcie_gen_max_min,pcie_gen_max_samples,pcie_gen_min,pcie_gen_samples,pcie_samples,pcie_width_avg,pcie_width_max,pcie_width_max_avg,pcie_width_max_max,pcie_width_max_min,pcie_width_max_samples,pcie_width_min,pcie_width_samples,peak_power_w,power_draw_w_avg,power_draw_w_max,power_draw_w_min,power_draw_w_samples,sm_active_pct_avg,sm_active_pct_max,sm_active_pct_min,sm_active_pct_samples,sm_clock_mhz_avg,sm_clock_mhz_max,sm_clock_mhz_min,sm_clock_mhz_samples,sys_mem_avail_gb_avg,sys_mem_avail_gb_max,sys_mem_avail_gb_min,sys_mem_avail_gb_samples,sys_mem_free_gb_avg,sys_mem_free_gb_max,sys_mem_free_gb_min,sys_mem_free_gb_samples,sys_mem_pressure_full_avg,sys_mem_pressure_full_max,sys_mem_pressure_full_min,sys_mem_pressure_full_samples,sys_mem_pressure_some_avg,sys_mem_pressure_some_max,sys_mem_pressure_some_min,sys_mem_pressure_some_samples,sys_mem_total_gb_avg,sys_mem_total_gb_max,sys_mem_total_gb_min,sys_mem_total_gb_samples,sys_mem_used_gb_avg,sys_mem_used_gb_max,sys_mem_used_gb_min,sys_mem_used_gb_samples,sys_mem_used_pct_avg,sys_mem_used_pct_max,sys_mem_used_pct_min,sys_mem_used_pct_samples,sys_swap_total_gb_avg,sys_swap_total_gb_max,sys_swap_total_gb_min,sys_swap_total_gb_samples,sys_swap_used_gb_avg,sys_swap_used_gb_max,sys_swap_used_gb_min,sys_swap_used_gb_samples,total_launches,video_clock_mhz_avg,video_clock_mhz_max,video_clock_mhz_min,video_clock_mhz_samples,vmstat_pgfault_rate_avg,vmstat_pgfault_rate_max,vmstat_pgfault_rate_samples,vmstat_pgmajfault_rate_avg,vmstat_pgmajfault_rate_max,vmstat_pgmajfault_rate_samples,vmstat_pgscan_rate_avg,vmstat_pgscan_rate_max,vmstat_pgscan_rate_samples,vmstat_pgsteal_rate_avg,vmstat_pgsteal_rate_max,vmstat_pgsteal_rate_samples,vmstat_pswpin_rate_avg,vmstat_pswpin_rate_max,vmstat_pswpin_rate_samples,vmstat_pswpout_rate_avg,vmstat_pswpout_rate_max,vmstat_pswpout_rate_samples
20260717_091631,cpu_powersave,gpu_ondemand,myocyte-cuda,large,6,3.3327,5.2876,35.6147,44.235,256,1293551666.777,1367818240,1178865664,0.0,0,0,6504815556.76,6505332736,6460805120,573685353.785,574377984,572559360,0.0,0,0,538491350.942,538720624,538222040,2,6.314,6.7,1.1,121,3653.331,4028,2344,121,858.0,858.0,858.0,121,0.021,0.1,0.0,121,0.0,0,0,121,2.256,4,2,121,1.163,1.8,0.8,121,49.76,51.5,44.7,121,5.167,5.3,0.2,121,0.0,0.0,0.0,1203,N/A,LPDDR5X (unified),120.722,120,44.888,46.0,43.0,1203,NVLink-C2C,5,16,0.1255,1.066,1.09,1.04,121,1.175,1.37,0.77,121,1.098,1.16,1.01,121,35.7621,44.3237,N/A,35.4674,44.1462,1,1.0,1.0,5.0,5.0,5.0,1203,1.0,1203,2,1.0,1.0,16.0,16.0,16.0,1203,1.0,1203,15.67,10.134,15.67,4.58,1203,78.809,93.0,0.0,1203,1717.244,2535.0,208.0,1203,117.804,118.12,117.68,121,112.425,112.74,112.3,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.886,4.01,3.57,121,3.193,3.3,2.9,121,16.0,16.0,16.0,121,0.0,0,0,121,3,1559.398,2229.0,591.0,1203,67543.6,106414,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260717_091904,cpu_powersave,gpu_ondemand,myocyte-cuda,large,7,3.3094,5.2849,35.6935,44.2878,256,1292402349.488,1366634496,1179529216,0.0,0,0,6505357989.025,6505873408,6461337600,573696084.628,574504960,572399616,0.0,0,0,538554985.653,538786336,538290184,2,6.295,6.6,1.1,121,3646.81,4068,2331,121,858.0,858.0,858.0,121,0.022,0.2,0.0,121,0.0,0,0,121,2.347,4,2,121,1.138,1.7,0.8,121,49.76,51.6,44.8,121,5.16,5.4,0.2,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),120.77,120,44.88,46.0,43.0,1202,NVLink-C2C,5,16,0.2237,1.064,1.07,1.05,121,1.049,1.18,0.83,121,1.075,1.1,1.04,121,35.8036,44.446,N/A,35.5833,44.1296,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,15.9,10.164,15.9,4.6,1202,78.359,93.0,0.0,1202,1732.162,2554.0,208.0,1202,117.812,118.04,117.71,121,112.433,112.67,112.33,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.878,3.98,3.65,121,3.188,3.3,3.0,121,16.0,16.0,16.0,121,0.0,0,0,121,3,1573.613,2229.0,591.0,1202,67572.0,115807,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260717_092136,cpu_powersave,gpu_ondemand,myocyte-cuda,large,8,3.339,5.3118,36.1361,44.7869,256,1293351944.463,1370058752,1178742784,0.0,0,0,6505889656.595,6506397696,6461857792,573787415.273,574578688,572248064,0.0,0,0,538634779.107,538785760,538223440,2,6.283,6.6,1.0,121,3660.884,4069,2303,121,858.0,858.0,858.0,121,0.022,0.2,0.0,121,0.0,0,0,121,2.298,4,2,121,1.13,1.7,0.8,121,49.621,50.7,44.5,121,5.16,5.4,0.2,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),120.671,120,44.78,46.0,43.0,1202,NVLink-C2C,5,16,0.1214,1.058,1.08,1.04,121,1.083,1.34,0.83,121,1.058,1.12,1.02,121,36.2099,44.8727,N/A,36.0623,44.7011,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,15.69,10.1,15.69,4.57,1202,78.621,93.0,0.0,1202,1667.002,2554.0,208.0,1202,117.817,118.12,117.7,121,112.437,112.74,112.32,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.873,3.99,3.57,121,3.185,3.3,2.9,121,16.0,16.0,16.0,121,0.0,0,0,121,3,1524.879,2229.0,598.0,1202,67837.9,115728,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260717_092409,cpu_powersave,gpu_ondemand,myocyte-cuda,large,9,3.3051,5.2538,35.5094,44.0683,256,1294350691.438,1371602944,1187815424,0.0,0,0,6506431005.62,6506934272,6462418944,573849870.81,574758912,572805120,0.0,0,0,538692584.066,538959928,538428016,2,6.317,6.7,1.1,121,3656.215,3976,2316,121,858.0,858.0,858.0,121,0.022,0.2,0.0,121,0.0,0,0,121,2.595,5,2,121,1.163,1.7,0.8,121,49.649,50.7,44.5,121,5.164,5.3,0.2,121,0.0,0.0,0.0,1203,N/A,LPDDR5X (unified),120.668,120,44.807,46.0,42.0,1203,NVLink-C2C,5,16,0.1973,1.058,1.08,1.04,121,1.087,1.33,0.82,121,1.062,1.13,1.01,121,35.6097,44.2079,N/A,35.4091,43.9288,1,1.0,1.0,5.0,5.0,5.0,1203,1.0,1203,2,1.0,1.0,16.0,16.0,16.0,1203,1.0,1203,15.57,10.149,15.57,4.47,1203,78.362,93.0,0.0,1203,1736.375,2554.0,208.0,1203,117.839,118.12,117.67,121,112.458,112.74,112.28,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.851,4.02,3.57,121,3.162,3.3,2.9,121,16.0,16.0,16.0,121,0.0,0,0,121,3,1574.429,2229.0,598.0,1203,67335.4,115790,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260717_092641,cpu_powersave,gpu_ondemand,myocyte-cuda,large,10,3.2993,5.2827,35.7466,44.3286,256,1294772850.248,1369378816,1178603520,0.0,0,0,6506876860.298,6507479040,6462935040,573842491.24,574660608,572329984,0.0,0,0,538845240.331,539101416,538529984,2,6.292,6.6,1.1,121,3649.074,4017,2322,121,858.0,858.0,858.0,121,0.023,0.1,0.0,121,0.008,1,0,121,2.339,5,2,121,1.145,1.7,0.8,121,49.35,50.7,44.6,121,5.155,5.3,0.2,121,0.0,0.0,0.0,1203,N/A,LPDDR5X (unified),120.868,120,44.835,46.0,43.0,1203,NVLink-C2C,5,16,0.09,1.063,1.08,1.05,121,1.087,1.31,0.85,121,1.068,1.11,1.03,121,35.8135,44.3923,N/A,35.6797,44.265,1,1.0,1.0,5.0,5.0,5.0,1203,1.0,1203,2,1.0,1.0,16.0,16.0,16.0,1203,1.0,1203,15.6,10.16,15.6,4.51,1203,78.36,93.0,0.0,1203,1719.259,2554.0,208.0,1203,117.816,118.26,117.7,121,112.435,112.87,112.31,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.874,3.99,3.43,121,3.181,3.3,2.8,121,16.0,16.0,16.0,121,0.0,0,0,121,3,1563.35,2229.0,598.0,1203,67699.6,98070,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260717_092856,cpu_powersave,gpu_ondemand,nbody-cuda,large,1,0.1286,0.0011,9.4848,9.6145,256,1249816643.702,1325240320,1178673152,0.0,0,0,6507079764.628,6507888640,6463496192,574672049.719,578899968,572264448,0.0,0,0,539383049.851,540507416,538608720,12,7.377,11.4,3.8,121,6950.777,17037,2931,121,858.0,858.0,858.0,121,0.02,0.2,0.0,121,0.0,0,0,121,2.678,5,2,121,1.759,5.0,0.7,121,74.012,79.3,54.8,121,5.621,10.3,2.4,121,0.0,0.0,0.0,1203,N/A,LPDDR5X (unified),120.922,120,75.437,81.0,50.0,1203,NVLink-C2C,5,16,0.0703,1.102,1.13,1.08,121,1.353,1.66,1.18,121,1.169,1.25,1.11,121,9.5949,9.7409,N/A,9.3756,9.4954,1,1.0,1.0,5.0,5.0,5.0,1203,1.0,1203,2,1.0,1.0,16.0,16.0,16.0,1203,1.0,1203,99.16,93.803,99.16,8.97,1203,94.03,96.0,0.0,1203,2391.679,2476.0,988.0,1203,117.84,118.14,117.7,121,112.458,112.76,112.31,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.85,3.99,3.55,121,3.162,3.3,2.9,121,16.0,16.0,16.0,121,0.0,0,0,121,13,2091.649,2164.0,1072.0,1203,75814.4,213072,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260717_093128,cpu_powersave,gpu_ondemand,nbody-cuda,large,2,0.1353,0.0011,9.4993,9.6357,256,1246157527.802,1263140864,1184210944,0.0,0,0,6507772496.397,6508228608,6463889408,574305677.752,575062016,572878848,0.0,0,0,539587033.19,539803344,539302920,12,6.048,6.4,1.1,121,3942.099,4339,2342,121,858.0,858.0,858.0,121,0.015,0.1,0.0,121,0.0,0,0,121,2.215,5,1,121,0.97,1.6,0.7,121,74.864,78.9,52.2,121,5.092,5.3,0.2,121,0.0,0.0,0.0,1203,N/A,LPDDR5X (unified),120.635,120,76.689,82.0,50.0,1203,NVLink-C2C,5,16,0.1128,1.1,1.11,1.09,121,1.109,1.25,0.96,121,1.152,1.18,1.12,121,9.8214,9.9618,N/A,9.3886,9.5028,1,1.0,1.0,5.0,5.0,5.0,1203,1.0,1203,2,1.0,1.0,16.0,16.0,16.0,1203,1.0,1203,99.5,94.986,99.5,5.0,1203,94.175,96.0,0.0,1203,2373.434,2457.0,208.0,1203,117.87,118.31,117.75,121,112.489,112.93,112.37,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.82,3.94,3.38,121,3.14,3.2,2.8,121,16.0,16.0,16.0,121,0.0,0,0,121,13,2081.019,2151.0,591.0,1203,45372.9,94233,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260717_093401,cpu_powersave,gpu_ondemand,nbody-cuda,large,3,0.1266,0.0011,9.5573,9.685,256,1243713840.661,1262301184,1184522240,0.0,0,0,6508126512.661,6508539904,6464212992,574381470.678,575299584,571154432,0.0,0,0,539830292.893,540395664,538385808,12,6.087,10.7,1.1,121,3979.711,10176,2341,121,858.0,858.0,858.0,121,0.012,0.1,0.0,121,0.0,0,0,121,2.471,5,2,121,0.989,3.5,0.7,121,75.431,79.8,53.2,121,5.115,7.2,0.2,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),121.017,120,76.923,82.0,50.0,1202,NVLink-C2C,5,16,0.1905,1.088,1.1,1.07,121,1.069,1.19,0.75,121,1.107,1.13,1.06,121,10.0857,10.2398,N/A,9.3927,9.5161,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,99.84,94.379,99.84,4.92,1202,93.563,96.0,0.0,1202,2362.918,2470.0,208.0,1202,117.923,118.3,117.81,121,112.541,112.92,112.42,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.767,3.88,3.39,121,3.096,3.2,2.8,121,16.0,16.0,16.0,121,0.0,0,0,121,13,2073.202,2151.0,598.0,1202,46377.8,150799,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260717_093633,cpu_powersave,gpu_ondemand,nbody-cuda,large,4,0.1325,0.0011,9.5328,9.6663,256,1241200826.182,1258311680,1181749248,0.0,0,0,6508131387.24,6508830720,6464528384,574069633.058,574570496,573341696,0.0,0,0,539759198.81,539937592,539568616,12,6.007,6.5,1.1,121,3919.983,4377,2359,121,858.0,858.0,858.0,121,0.012,0.1,0.0,121,0.0,0,0,121,2.19,4,2,121,0.938,1.6,0.7,121,75.86,79.4,53.4,121,5.085,5.3,0.2,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),120.616,120,77.191,82.0,51.0,1202,NVLink-C2C,5,16,0.1508,1.065,1.08,1.05,121,0.983,1.19,0.66,121,1.043,1.08,1.0,121,10.0242,10.1288,N/A,9.4038,9.5257,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,99.47,94.649,99.47,5.09,1202,94.371,96.0,0.0,1202,2362.502,2457.0,214.0,1202,117.913,118.21,117.8,121,112.53,112.82,112.42,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.777,3.89,3.48,121,3.105,3.2,2.9,121,16.0,16.0,16.0,121,0.0,0,0,121,13,2072.575,2145.0,598.0,1202,45267.2,98511,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260717_093906,cpu_powersave,gpu_ondemand,nbody-cuda,large,5,0.1273,0.0011,9.5228,9.6512,256,1240961701.025,1258803200,1198178304,0.0,0,0,6508377621.157,6509150208,6464827392,574046783.471,574734336,573267968,0.0,0,0,539819047.471,540063520,539645424,12,6.021,6.5,1.1,121,3913.388,4384,2386,121,858.0,858.0,858.0,121,0.013,0.1,0.0,121,0.017,1,0,121,2.579,6,2,121,0.953,1.5,0.7,121,75.925,79.2,54.0,121,5.082,5.3,0.2,121,0.0,0.0,0.0,1204,N/A,LPDDR5X (unified),120.974,120,77.443,82.0,51.0,1204,NVLink-C2C,5,16,0.1405,1.068,1.08,1.05,121,1.091,1.26,0.78,121,1.059,1.09,0.99,121,9.9364,10.0784,N/A,9.3995,9.5186,1,1.0,1.0,5.0,5.0,5.0,1204,1.0,1204,2,1.0,1.0,16.0,16.0,16.0,1204,1.0,1204,99.67,94.887,99.67,5.62,1204,94.035,96.0,0.0,1204,2369.383,2457.0,214.0,1204,117.891,118.25,117.76,121,112.508,112.87,112.38,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.799,3.93,3.44,121,3.117,3.2,2.8,121,16.0,16.0,16.0,121,0.0,0,0,121,13,2077.026,2151.0,598.0,1204,45402.7,98380,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260717_094138,cpu_powersave,gpu_ondemand,nbody-cuda,large,6,0.1346,0.0011,9.5298,9.6656,256,1241054656.529,1258254336,1178910720,0.0,0,0,6509076818.512,6509502464,6465142784,574099320.595,574668800,573222912,0.0,0,0,539885772.496,540064104,539687016,12,6.04,6.5,1.1,121,3939.19,4416,2346,121,858.0,858.0,858.0,121,0.012,0.1,0.0,121,0.0,0,0,121,2.231,4,2,121,0.961,1.5,0.7,121,75.779,79.4,53.7,121,5.093,5.3,0.2,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),120.968,120,77.07,82.0,51.0,1202,NVLink-C2C,5,16,0.1297,1.053,1.07,1.04,121,1.015,1.22,0.72,121,1.028,1.07,0.98,121,9.9294,10.0453,N/A,9.4099,9.5342,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,99.31,94.467,99.31,5.01,1202,94.098,96.0,0.0,1202,2364.966,2463.0,208.0,1202,117.885,118.08,117.69,121,112.502,112.7,112.31,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.805,4.0,3.61,121,3.127,3.3,3.0,121,16.0,16.0,16.0,121,0.0,0,0,121,13,2074.551,2151.0,598.0,1202,45232.3,97412,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260717_094411,cpu_powersave,gpu_ondemand,nbody-cuda,large,7,0.1263,0.0011,9.5216,9.649,256,1241516319.736,1258655744,1178697728,0.0,0,0,6509373626.182,6509817856,6465495040,574150300.562,575016960,572784640,0.0,0,0,540028611.901,540290136,539657528,12,6.032,6.6,1.1,121,3938.223,4396,2354,121,858.0,858.0,858.0,121,0.011,0.1,0.0,121,0.008,1,0,121,2.388,4,1,121,0.959,1.6,0.7,121,75.725,79.1,53.6,121,5.084,5.3,0.2,121,0.0,0.0,0.0,1203,N/A,LPDDR5X (unified),120.867,120,77.525,82.0,51.0,1203,NVLink-C2C,5,16,0.1172,1.042,1.05,1.04,121,1.001,1.19,0.84,121,1.017,1.06,1.0,121,9.8799,10.0027,N/A,9.4004,9.5435,1,1.0,1.0,5.0,5.0,5.0,1203,1.0,1203,2,1.0,1.0,16.0,16.0,16.0,1203,1.0,1203,98.9,94.595,98.9,5.05,1203,94.15,96.0,0.0,1203,2367.133,2463.0,208.0,1203,117.897,118.23,117.82,121,112.514,112.85,112.43,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.793,3.87,3.46,121,3.113,3.2,2.8,121,16.0,16.0,16.0,121,0.0,0,0,121,13,2075.341,2151.0,598.0,1203,45396.4,105678,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260717_094643,cpu_powersave,gpu_ondemand,nbody-cuda,large,8,0.1249,0.0011,9.528,9.654,256,1240892509.091,1258377216,1179185152,0.0,0,0,6509730350.545,6510141440,6465810432,574081717.95,574853120,572858368,0.0,0,0,540043752.198,540232056,539731544,12,6.04,6.6,1.1,121,3922.992,4338,2362,121,858.0,858.0,858.0,121,0.014,0.2,0.0,121,0.0,0,0,121,2.264,4,2,121,0.964,1.6,0.7,121,75.803,79.2,54.0,121,5.099,5.3,0.2,121,0.0,0.0,0.0,1203,N/A,LPDDR5X (unified),120.768,120,77.763,82.0,51.0,1203,NVLink-C2C,5,16,0.1264,1.021,1.03,1.02,121,0.968,1.12,0.82,121,0.988,1.02,0.97,121,9.9282,10.0431,N/A,9.4142,9.5264,1,1.0,1.0,5.0,5.0,5.0,1203,1.0,1203,2,1.0,1.0,16.0,16.0,16.0,1203,1.0,1203,99.21,94.614,99.21,5.05,1203,94.127,96.0,0.0,1203,2365.076,2457.0,214.0,1203,117.878,118.09,117.68,121,112.494,112.71,112.3,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.812,4.01,3.6,121,3.136,3.3,3.0,121,16.0,16.0,16.0,121,0.0,0,0,121,13,2073.949,2151.0,598.0,1203,45283.5,107242,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260717_094916,cpu_powersave,gpu_ondemand,nbody-cuda,large,9,0.1385,0.0011,9.541,9.6806,256,1242024054.479,1258274816,1178636288,0.0,0,0,6509898354.248,6510456832,6466138112,574155242.843,574840832,572633088,0.0,0,0,540107264.397,540324128,539617392,12,6.036,6.4,1.1,121,3902.545,4351,2385,121,858.0,858.0,858.0,121,0.012,0.1,0.0,121,0.0,0,0,121,2.521,5,2,121,0.965,1.6,0.7,121,76.031,78.9,54.0,121,5.093,5.3,0.2,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),120.786,120,77.523,82.0,51.0,1202,NVLink-C2C,5,16,0.1888,1.009,1.02,0.99,121,1.013,1.24,0.68,121,0.984,1.04,0.93,121,10.0914,10.2593,N/A,9.4111,9.5357,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,99.13,94.232,99.13,5.22,1202,93.988,96.0,0.0,1202,2361.056,2463.0,208.0,1202,117.896,118.16,117.76,121,112.511,112.78,112.38,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.794,3.93,3.53,121,3.119,3.2,2.9,121,16.0,16.0,16.0,121,0.0,0,0,121,13,2071.535,2151.0,598.0,1202,45328.6,98443,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260717_095148,cpu_powersave,gpu_ondemand,nbody-cuda,large,10,0.1441,0.0011,9.5151,9.6603,256,1241977509.025,1258422272,1184534528,0.0,0,0,6510378737.19,6510788608,6466453504,574164788.893,574877696,573288448,0.0,0,0,540168091.967,540369144,539935816,12,6.054,6.5,1.0,121,3930.099,4501,2354,121,858.0,858.0,858.0,121,0.014,0.2,0.0,121,0.0,0,0,121,2.223,4,1,121,0.983,1.6,0.7,121,75.95,79.3,53.9,121,5.085,5.3,0.2,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),120.663,120,77.597,82.0,51.0,1202,NVLink-C2C,5,16,0.113,1.0,1.01,1.0,121,0.968,1.0,0.86,121,0.983,1.0,0.96,121,9.8134,9.9869,N/A,9.4113,9.5505,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,99.51,94.646,99.51,5.07,1202,94.339,96.0,0.0,1202,2365.36,2476.0,208.0,1202,117.889,118.04,117.76,121,112.505,112.66,112.38,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.801,3.93,3.65,121,3.118,3.2,3.0,121,16.0,16.0,16.0,121,0.0,0,0,121,13,2074.931,2164.0,598.0,1202,45270.8,89363,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260717_095357,cpu_powersave,gpu_ondemand,bh-cuda,large,1,0.1475,0.0005,4.9301,5.0781,256,1241336163.438,1259696128,1179525120,0.0,0,0,6510288794.446,6511161344,6466793472,574172100.76,574693376,572891136,0.0,0,0,540184723.901,540403424,539910064,23,5.991,6.3,4.1,121,3582.0,4461,2902,121,858.0,858.0,858.0,121,0.024,0.2,0.0,121,0.017,2,0,121,2.215,4,1,121,3.392,4.7,0.7,121,64.014,68.7,61.9,121,2.612,5.2,1.1,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),121.127,120,61.748,65.0,58.0,1202,NVLink-C2C,5,16,0.0884,1.013,1.02,1.0,121,1.149,1.3,1.0,121,1.043,1.07,1.0,121,5.3554,5.4663,N/A,4.8979,5.0264,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,37.15,35.072,37.15,9.82,1202,92.262,96.0,0.0,1202,2498.7,2515.0,975.0,1202,117.888,118.26,117.76,121,112.503,112.88,112.38,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.802,3.93,3.43,121,3.118,3.2,2.8,121,16.0,16.0,16.0,121,0.0,0,0,121,24,2176.142,2197.0,1066.0,1202,48909.8,106978,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
