experiment_ts,governor,benchmark,size,run,avg_launch_time_sec,bus_width_bits,cgroup_mem_anon_bytes_avg,cgroup_mem_anon_bytes_max,cgroup_mem_anon_bytes_min,cgroup_mem_direct_reclaim_steal_avg,cgroup_mem_direct_reclaim_steal_max,cgroup_mem_direct_reclaim_steal_min,cgroup_mem_file_bytes_avg,cgroup_mem_file_bytes_max,cgroup_mem_file_bytes_min,cgroup_mem_kernel_bytes_avg,cgroup_mem_kernel_bytes_max,cgroup_mem_kernel_bytes_min,cgroup_mem_kswapd_steal_avg,cgroup_mem_kswapd_steal_max,cgroup_mem_kswapd_steal_min,cgroup_mem_slab_bytes_avg,cgroup_mem_slab_bytes_max,cgroup_mem_slab_bytes_min,completed_launches,cpu_active_pct_avg,cpu_active_pct_max,cpu_active_pct_min,cpu_active_pct_samples,cpu_ctxt_switch_rate_avg,cpu_ctxt_switch_rate_max,cpu_ctxt_switch_rate_min,cpu_ctxt_switch_rate_samples,cpu_freq_mhz_avg,cpu_freq_mhz_max,cpu_freq_mhz_min,cpu_freq_mhz_samples,cpu_iowait_pct_avg,cpu_iowait_pct_max,cpu_iowait_pct_min,cpu_iowait_pct_samples,cpu_procs_blocked_avg,cpu_procs_blocked_max,cpu_procs_blocked_min,cpu_procs_blocked_samples,cpu_procs_running_avg,cpu_procs_running_max,cpu_procs_running_min,cpu_procs_running_samples,cpu_system_pct_avg,cpu_system_pct_max,cpu_system_pct_min,cpu_system_pct_samples,cpu_temp_c_avg,cpu_temp_c_max,cpu_temp_c_min,cpu_temp_c_samples,cpu_user_pct_avg,cpu_user_pct_max,cpu_user_pct_min,cpu_user_pct_samples,dram_active_pct_avg,dram_active_pct_max,dram_active_pct_min,dram_active_pct_samples,dram_bandwidth_gbps,dram_type,duration_actual_sec,duration_target_sec,gpu_temp_c_avg,gpu_temp_c_max,gpu_temp_c_min,gpu_temp_c_samples,interconnect,interconnect_gen_max,interconnect_width_max,launch_time_stdev_sec,loadavg_15min_avg,loadavg_15min_max,loadavg_15min_min,loadavg_15min_samples,loadavg_1min_avg,loadavg_1min_max,loadavg_1min_min,loadavg_1min_samples,loadavg_5min_avg,loadavg_5min_max,loadavg_5min_min,loadavg_5min_samples,max_launch_time_sec,mem_clock_mhz_est,min_launch_time_sec,parallel,pcie_gen_avg,pcie_gen_max,pcie_gen_max_avg,pcie_gen_max_max,pcie_gen_max_min,pcie_gen_max_samples,pcie_gen_min,pcie_gen_samples,pcie_samples,pcie_width_avg,pcie_width_max,pcie_width_max_avg,pcie_width_max_max,pcie_width_max_min,pcie_width_max_samples,pcie_width_min,pcie_width_samples,peak_power_w,power_draw_w_avg,power_draw_w_max,power_draw_w_min,power_draw_w_samples,sm_active_pct_avg,sm_active_pct_max,sm_active_pct_min,sm_active_pct_samples,sm_clock_mhz_avg,sm_clock_mhz_max,sm_clock_mhz_min,sm_clock_mhz_samples,sys_mem_avail_gb_avg,sys_mem_avail_gb_max,sys_mem_avail_gb_min,sys_mem_avail_gb_samples,sys_mem_free_gb_avg,sys_mem_free_gb_max,sys_mem_free_gb_min,sys_mem_free_gb_samples,sys_mem_pressure_full_avg,sys_mem_pressure_full_max,sys_mem_pressure_full_min,sys_mem_pressure_full_samples,sys_mem_pressure_some_avg,sys_mem_pressure_some_max,sys_mem_pressure_some_min,sys_mem_pressure_some_samples,sys_mem_total_gb_avg,sys_mem_total_gb_max,sys_mem_total_gb_min,sys_mem_total_gb_samples,sys_mem_used_gb_avg,sys_mem_used_gb_max,sys_mem_used_gb_min,sys_mem_used_gb_samples,sys_mem_used_pct_avg,sys_mem_used_pct_max,sys_mem_used_pct_min,sys_mem_used_pct_samples,sys_swap_total_gb_avg,sys_swap_total_gb_max,sys_swap_total_gb_min,sys_swap_total_gb_samples,sys_swap_used_gb_avg,sys_swap_used_gb_max,sys_swap_used_gb_min,sys_swap_used_gb_samples,total_launches,video_clock_mhz_avg,video_clock_mhz_max,video_clock_mhz_min,video_clock_mhz_samples,vmstat_pgfault_rate_avg,vmstat_pgfault_rate_max,vmstat_pgfault_rate_samples,vmstat_pgmajfault_rate_avg,vmstat_pgmajfault_rate_max,vmstat_pgmajfault_rate_samples,vmstat_pgscan_rate_avg,vmstat_pgscan_rate_max,vmstat_pgscan_rate_samples,vmstat_pgsteal_rate_avg,vmstat_pgsteal_rate_max,vmstat_pgsteal_rate_samples,vmstat_pswpin_rate_avg,vmstat_pswpin_rate_max,vmstat_pswpin_rate_samples,vmstat_pswpout_rate_avg,vmstat_pswpout_rate_max,vmstat_pswpout_rate_samples
20260708_024916,default,bfs-cuda,large,4,5.9835,256,5645221820.298,5871501312,5383467008,125177154.0,125177154,125177154,34051283874.909,34088210432,34043969536,1518673547.636,1520934912,1517318144,99009109.0,99009109,99009109,4779524303.14,4781367248,4778264920,20,10.738,13.1,5.8,121,5933.967,7228,4913,121,3354.0,3354.0,3354.0,121,0.005,0.1,0.0,121,0.008,1,0,121,3.438,7,2,121,4.813,5.6,4.5,121,66.909,72.3,61.1,121,5.919,8.3,1.3,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),120.473,120,49.41,51.0,48.0,1202,NVLink-C2C,5,16,0.0595,2.005,2.02,1.98,121,2.034,2.2,1.73,121,2.019,2.06,1.96,121,6.1438,N/A,5.9102,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,12.32,8.147,12.32,5.19,1202,0.557,25.0,0.0,1202,1134.729,2418.0,201.0,1202,112.308,112.78,111.73,121,81.289,81.77,80.71,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,9.382,9.96,8.91,121,7.711,8.2,7.3,121,16.0,16.0,16.0,121,2.21,2.21,2.21,121,21,1207.471,2073.0,591.0,1202,22894.9,88694,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260708_025148,default,bfs-cuda,large,5,5.9965,256,5664880521.521,5870919680,5383147520,125177154.0,125177154,125177154,34051418704.397,34088345600,34044100608,1518755670.744,1520197632,1517211648,99009109.0,99009109,99009109,4779559875.636,4781192792,4778291296,20,10.756,13.3,5.9,121,5963.017,7456,4929,121,3354.0,3354.0,3354.0,121,0.009,0.2,0.0,121,0.008,1,0,121,3.264,6,3,121,4.834,5.4,4.4,121,66.016,71.8,60.8,121,5.908,8.2,1.4,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),120.713,120,49.157,50.0,48.0,1202,NVLink-C2C,5,16,0.0554,1.998,2.0,1.99,121,1.946,2.02,1.81,121,1.995,2.01,1.98,121,6.1317,N/A,5.8709,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,12.23,7.62,12.23,5.2,1202,0.121,24.0,0.0,1202,1000.16,2411.0,201.0,1202,112.262,112.77,111.67,121,81.244,81.75,80.65,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,9.428,10.02,8.92,121,7.745,8.2,7.3,121,16.0,16.0,16.0,121,2.21,2.21,2.21,121,21,1119.631,2067.0,598.0,1202,22899.1,90201,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260708_025421,default,bfs-cuda,large,6,5.9795,256,5646871289.653,5870809088,5385904128,125177154.0,125177154,125177154,34051267423.207,34088558592,34044317696,1518736206.281,1520996352,1516802048,99009109.0,99009109,99009109,4779669863.14,4781325968,4778451760,20,10.748,13.1,5.9,121,5920.612,7081,4872,121,3354.0,3354.0,3354.0,121,0.005,0.1,0.0,121,0.0,0,0,121,3.24,5,2,121,4.811,5.5,4.5,121,66.628,71.2,60.8,121,5.933,8.3,1.4,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),120.916,120,49.132,50.0,48.0,1202,NVLink-C2C,5,16,0.0733,1.993,2.01,1.97,121,1.955,2.1,1.69,121,1.972,2.01,1.92,121,6.1661,N/A,5.8545,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,12.42,7.959,12.42,5.21,1202,0.181,16.0,0.0,1202,1057.872,2418.0,201.0,1202,112.068,112.64,111.21,121,81.049,81.62,80.19,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,9.622,10.48,9.05,121,7.906,8.6,7.4,121,16.0,16.0,16.0,121,2.21,2.21,2.21,121,21,1155.521,2073.0,591.0,1202,22890.5,89854,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260708_025653,default,bfs-cuda,large,7,5.9776,256,5657651656.992,5901639680,5422485504,125177154.0,125177154,125177154,34050904673.322,34088878080,33962573824,1519790672.397,1523920896,1517875200,99009109.0,99009109,99009109,4780438655.008,4781781984,4778304120,20,11.992,16.9,6.3,121,8450.355,18253,5293,121,3354.0,3354.0,3354.0,121,0.012,0.2,0.0,121,0.0,0,0,121,3.488,9,2,121,5.545,8.8,4.5,121,67.355,72.1,61.2,121,6.441,11.0,1.7,121,0.0,0.0,0.0,1201,N/A,LPDDR5X (unified),120.674,120,49.244,50.0,48.0,1201,NVLink-C2C,5,16,0.0698,2.019,2.04,1.98,121,2.197,2.38,1.77,121,2.051,2.12,1.94,121,6.1611,N/A,5.8976,1,1.0,1.0,5.0,5.0,5.0,1201,1.0,1201,2,1.0,1.0,16.0,16.0,16.0,1201,1.0,1201,12.29,7.699,12.29,5.21,1201,0.258,24.0,0.0,1201,977.571,2418.0,201.0,1201,111.844,112.49,110.95,121,80.825,81.47,79.93,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,9.846,10.74,9.2,121,8.09,8.8,7.6,121,16.0,16.0,16.0,121,2.21,2.21,2.21,121,21,1101.926,2073.0,591.0,1201,48892.9,200279,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260708_025926,default,bfs-cuda,large,8,6.003,256,5673608251.24,5876092928,5390745600,125177154.0,125177154,125177154,34052161874.512,34089086976,34044846080,1519409947.504,1521156096,1517793280,99009109.0,99009109,99009109,4780485397.488,4782079728,4779205920,19,10.733,12.7,5.9,121,5932.843,6927,4875,121,3354.0,3354.0,3354.0,121,0.007,0.1,0.0,121,0.0,0,0,121,3.215,5,2,121,4.798,5.4,4.4,121,66.429,71.6,60.8,121,5.934,7.8,1.4,121,0.0,0.0,0.0,1203,N/A,LPDDR5X (unified),120.718,120,49.153,50.0,47.0,1203,NVLink-C2C,5,16,0.0629,2.005,2.02,2.0,121,1.982,2.18,1.77,121,2.019,2.06,2.0,121,6.1333,N/A,5.9138,1,1.0,1.0,5.0,5.0,5.0,1203,1.0,1203,2,1.0,1.0,16.0,16.0,16.0,1203,1.0,1203,12.19,8.037,12.19,5.16,1203,1.322,52.0,0.0,1203,1098.476,2411.0,201.0,1203,112.176,112.61,111.12,121,81.156,81.59,80.1,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,9.514,10.57,9.08,121,7.817,8.7,7.5,121,16.0,16.0,16.0,121,2.21,2.21,2.21,121,20,1184.813,2073.0,591.0,1203,22807.0,90122,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260708_030158,default,bfs-cuda,large,9,6.0002,256,5662382096.926,5872238592,5384548352,125177154.0,125177154,125177154,34052377642.314,34089312256,34045054976,1518917141.157,1520603136,1517457408,99009109.0,99009109,99009109,4780296197.421,4781673424,4779012120,19,10.781,13.6,5.8,121,6032.587,10378,4972,121,3354.0,3354.0,3354.0,121,0.01,0.1,0.0,121,0.0,0,0,121,3.215,6,3,121,4.815,5.4,4.5,121,65.75,71.1,60.7,121,5.95,8.6,1.4,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),120.823,120,49.038,50.0,48.0,1202,NVLink-C2C,5,16,0.0685,1.995,2.0,1.98,121,1.93,2.0,1.68,121,1.983,2.0,1.95,121,6.1492,N/A,5.9074,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,12.26,7.711,12.26,5.2,1202,0.429,15.0,0.0,1202,1072.321,2411.0,201.0,1202,112.174,112.77,111.57,121,81.155,81.75,80.55,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,9.516,10.12,8.92,121,7.819,8.3,7.3,121,16.0,16.0,16.0,121,2.21,2.21,2.21,121,20,1169.481,2067.0,591.0,1202,23064.1,90250,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260708_030431,default,bfs-cuda,large,10,6.0251,256,5632080159.736,5873119232,5385818112,125177154.0,125177154,125177154,34051583390.678,34089521152,34045284352,1518901772.694,1521143808,1517854720,99009109.0,99009109,99009109,4780421718.81,4781877376,4779276536,19,10.755,13.4,5.9,121,5957.273,7208,4963,121,3354.0,3354.0,3354.0,121,0.006,0.1,0.0,121,0.0,0,0,121,3.314,6,3,121,4.817,5.6,4.4,121,66.229,71.4,60.0,121,5.935,8.5,1.4,121,0.0,0.0,0.0,1204,N/A,LPDDR5X (unified),121.373,120,49.002,50.0,48.0,1204,NVLink-C2C,5,16,0.0685,1.979,2.0,1.96,121,1.919,2.15,1.55,121,1.944,2.0,1.89,121,6.188,N/A,5.9168,1,1.0,1.0,5.0,5.0,5.0,1204,1.0,1204,2,1.0,1.0,16.0,16.0,16.0,1204,1.0,1204,12.14,7.709,12.14,5.16,1204,0.303,44.0,0.0,1204,1072.066,2411.0,208.0,1204,112.237,112.78,111.54,121,81.217,81.76,80.52,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,9.453,10.15,8.91,121,7.771,8.3,7.3,121,16.0,16.0,16.0,121,2.21,2.21,2.21,121,20,1167.575,2067.0,591.0,1204,22804.4,90272,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260708_030651,default,pathfinder-cuda,large,1,16.0779,256,7617498120.463,9442295808,5386039296,125177154.0,125177154,125177154,34053536302.545,34089730048,34045493248,1522934504.727,1529954304,1517809664,99009109.0,99009109,99009109,4780580668.826,4783463432,4779345648,7,10.872,13.2,8.6,121,5947.298,7250,5078,121,3354.0,3354.0,3354.0,121,0.011,0.2,0.0,121,0.0,0,0,121,3.298,5,3,121,5.082,7.8,4.4,121,66.576,76.4,63.5,121,5.767,8.1,2.0,121,0.0,0.0,0.0,1203,N/A,LPDDR5X (unified),120.827,120,52.599,67.0,49.0,1203,NVLink-C2C,5,16,0.2661,2.008,2.02,1.99,121,2.099,2.23,2.0,121,2.013,2.05,1.98,121,16.3701,N/A,15.6828,1,1.0,1.0,5.0,5.0,5.0,1203,1.0,1203,2,1.0,1.0,16.0,16.0,16.0,1203,1.0,1203,81.7,15.202,81.7,5.25,1203,11.663,96.0,0.0,1203,827.007,2463.0,208.0,1203,109.648,112.5,104.34,121,78.628,81.48,73.32,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,12.042,17.35,9.19,121,9.893,14.3,7.6,121,16.0,16.0,16.0,121,2.21,2.21,2.21,121,8,1017.899,2164.0,591.0,1203,64878.4,108870,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260708_030923,default,pathfinder-cuda,large,2,15.9829,256,7603550698.843,9442111488,5383766016,125177154.0,125177154,125177154,34054106695.934,34089934848,34045698048,1523012870.347,1528479744,1517670400,99009109.0,99009109,99009109,4780675478.149,4782395432,4779453440,7,10.837,13.2,5.9,121,5943.992,7271,4900,121,3354.0,3354.0,3354.0,121,0.004,0.1,0.0,121,0.0,0,0,121,3.223,6,2,121,5.046,7.5,4.3,121,66.563,76.8,62.1,121,5.79,8.2,1.4,121,0.0,0.0,0.0,1204,N/A,LPDDR5X (unified),121.074,120,52.752,67.0,49.0,1204,NVLink-C2C,5,16,0.2433,2.012,2.03,1.99,121,2.115,2.37,1.81,121,2.036,2.1,1.97,121,16.3044,N/A,15.6179,1,1.0,1.0,5.0,5.0,5.0,1204,1.0,1204,2,1.0,1.0,16.0,16.0,16.0,1204,1.0,1204,81.59,15.381,81.59,5.21,1204,12.782,96.0,0.0,1204,825.803,2463.0,208.0,1204,109.804,112.28,104.44,121,78.783,81.26,73.42,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,11.886,17.25,9.41,121,9.771,14.2,7.7,121,16.0,16.0,16.0,121,2.21,2.21,2.21,121,8,1015.733,2164.0,591.0,1204,64917.2,99091,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260708_031156,default,pathfinder-cuda,large,3,16.1786,256,7627060418.645,9444278272,5383864320,125177154.0,125177154,125177154,34054330655.736,34090172416,34045923328,1522916428.165,1527562240,1517387776,99009109.0,99009109,99009109,4780782634.512,4781985128,4779406768,7,10.852,13.5,6.0,121,5961.207,7615,4932,121,3354.0,3354.0,3354.0,121,0.006,0.1,0.0,121,0.008,1,0,121,3.231,5,3,121,5.065,7.6,4.3,121,66.655,78.4,61.9,121,5.783,8.5,1.4,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),120.915,120,52.846,67.0,49.0,1202,NVLink-C2C,5,16,0.2962,2.008,2.02,1.99,121,2.02,2.17,1.69,121,2.024,2.06,1.97,121,16.6351,N/A,15.8598,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,81.58,15.469,81.58,5.22,1202,12.731,96.0,0.0,1202,846.515,2463.0,201.0,1202,109.875,112.67,104.58,121,78.854,81.65,73.56,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,11.815,17.11,9.02,121,9.71,14.1,7.4,121,16.0,16.0,16.0,121,2.21,2.21,2.21,121,8,1029.46,2164.0,591.0,1202,64058.8,95340,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260708_031429,default,pathfinder-cuda,large,4,16.23,256,7624699430.083,9440653312,5383376896,125177154.0,125177154,125177154,34053926065.719,34090381312,34046140416,1522974821.554,1527668736,1517674496,99009109.0,99009109,99009109,4780893649.521,4782652984,4779803736,7,10.864,13.2,5.9,121,5985.24,8040,4914,121,3354.0,3354.0,3354.0,121,0.01,0.1,0.0,121,0.0,0,0,121,3.355,6,3,121,5.069,7.6,4.4,121,66.502,77.6,62.1,121,5.777,7.8,1.4,121,0.0,0.0,0.0,1201,N/A,LPDDR5X (unified),120.925,120,52.8,67.0,49.0,1201,NVLink-C2C,5,16,0.4197,2.0,2.02,1.99,121,1.96,2.19,1.75,121,1.992,2.04,1.97,121,17.1083,N/A,15.8216,1,1.0,1.0,5.0,5.0,5.0,1201,1.0,1201,2,1.0,1.0,16.0,16.0,16.0,1201,1.0,1201,81.59,15.226,81.59,5.19,1201,12.446,96.0,0.0,1201,804.153,2463.0,208.0,1201,109.693,112.27,104.39,121,78.673,81.25,73.37,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,11.997,17.3,9.42,121,9.86,14.2,7.7,121,16.0,16.0,16.0,121,2.21,2.21,2.21,121,8,999.634,2164.0,591.0,1201,63923.4,102697,242,0.0,2,242,0.0,0,242,0.0,0,242,0.1,16,242,0.0,0,242
20260708_031702,default,pathfinder-cuda,large,5,16.1312,256,7595218588.562,9441239040,5383331840,125177154.0,125177154,125177154,34054197958.876,34090610688,34046373888,1523046078.413,1527754752,1517780992,99009109.0,99009109,99009109,4781113848.793,4782439744,4779607728,7,10.872,13.2,5.9,121,5932.992,7252,4847,121,3354.0,3354.0,3354.0,121,0.007,0.1,0.0,121,0.0,0,0,121,3.24,5,2,121,5.071,7.5,4.4,121,66.39,77.1,62.3,121,5.788,8.1,1.4,121,0.0,0.0,0.0,1203,N/A,LPDDR5X (unified),121.174,120,52.914,67.0,49.0,1203,NVLink-C2C,5,16,0.1326,1.999,2.01,1.98,121,1.98,2.17,1.72,121,1.986,2.03,1.94,121,16.3605,N/A,15.9426,1,1.0,1.0,5.0,5.0,5.0,1203,1.0,1203,2,1.0,1.0,16.0,16.0,16.0,1203,1.0,1203,81.72,15.399,81.72,5.24,1203,11.675,96.0,0.0,1203,794.002,2470.0,208.0,1203,109.693,112.27,104.51,121,78.672,81.25,73.49,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,11.997,17.18,9.42,121,9.859,14.1,7.7,121,16.0,16.0,16.0,121,2.21,2.21,2.21,121,8,992.605,2171.0,591.0,1203,64223.2,107631,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260708_031935,default,pathfinder-cuda,large,6,16.0289,256,7622572522.843,9440464896,5382602752,125177154.0,125177154,125177154,34054254625.851,34090819584,34046574592,1523131518.942,1528156160,1517592576,99009109.0,99009109,99009109,4781183158.281,4782437152,4780188440,7,10.883,15.0,5.9,121,5972.95,13801,4945,121,3354.0,3354.0,3354.0,121,0.007,0.1,0.0,121,0.0,0,0,121,3.248,6,3,121,5.093,8.0,4.3,121,66.827,78.3,62.2,121,5.791,8.4,1.4,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),121.324,120,53.106,67.0,49.0,1202,NVLink-C2C,5,16,0.2475,1.993,2.0,1.98,121,1.952,2.09,1.7,121,1.971,2.0,1.93,121,16.3378,N/A,15.6437,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,81.69,15.535,81.69,5.24,1202,12.012,96.0,0.0,1202,850.554,2463.0,201.0,1202,109.832,112.4,104.55,121,78.81,81.38,73.53,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,11.858,17.14,9.29,121,9.745,14.1,7.6,121,16.0,16.0,16.0,121,2.21,2.21,2.21,121,8,1033.657,2164.0,591.0,1202,65495.1,164711,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260708_032207,default,pathfinder-cuda,large,7,16.072,256,7585997375.471,9439633408,5382180864,125177154.0,125177154,125177154,34054334277.818,34091040768,34046791680,1523162154.314,1528639488,1517576192,99009109.0,99009109,99009109,4781325093.091,4782923704,4780176880,7,10.854,13.0,6.0,121,5953.76,7543,5051,121,3354.0,3354.0,3354.0,121,0.007,0.1,0.0,121,0.0,0,0,121,3.248,6,2,121,5.08,7.4,4.3,121,66.983,76.9,62.7,121,5.755,7.8,1.4,121,0.0,0.0,0.0,1203,N/A,LPDDR5X (unified),120.769,120,53.014,68.0,49.0,1203,NVLink-C2C,5,16,0.1583,1.985,2.0,1.97,121,1.925,2.06,1.65,121,1.95,1.98,1.9,121,16.2385,N/A,15.7607,1,1.0,1.0,5.0,5.0,5.0,1203,1.0,1203,2,1.0,1.0,16.0,16.0,16.0,1203,1.0,1203,81.69,15.12,81.69,5.24,1203,11.751,96.0,0.0,1203,830.392,2476.0,208.0,1203,109.479,112.26,104.35,121,78.458,81.24,73.33,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,12.211,17.34,9.43,121,10.036,14.2,7.7,121,16.0,16.0,16.0,121,2.21,2.21,2.21,121,8,1020.317,2171.0,591.0,1203,64516.4,97691,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260708_032440,default,pathfinder-cuda,large,8,16.0523,256,7637561885.62,9441107968,5382303744,125177154.0,125177154,125177154,34054686229.157,34091245568,34047008768,1523101255.934,1528000512,1517989888,99009109.0,99009109,99009109,4781351576.331,4782355968,4780157632,7,10.85,12.6,6.0,121,5931.719,6827,4977,121,3354.0,3354.0,3354.0,121,0.007,0.1,0.0,121,0.0,0,0,121,3.264,6,3,121,5.062,7.8,4.5,121,67.277,78.9,62.4,121,5.791,7.6,1.4,121,0.0,0.0,0.0,1200,N/A,LPDDR5X (unified),120.765,120,53.129,67.0,49.0,1200,NVLink-C2C,5,16,0.1033,1.987,2.0,1.97,121,1.954,2.09,1.69,121,1.945,1.98,1.9,121,16.144,N/A,15.8333,1,1.0,1.0,5.0,5.0,5.0,1200,1.0,1200,2,1.0,1.0,16.0,16.0,16.0,1200,1.0,1200,81.69,15.264,81.69,5.25,1200,12.363,96.0,0.0,1200,799.577,2463.0,201.0,1200,109.31,112.01,104.16,121,78.289,80.99,73.14,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,12.38,17.53,9.68,121,10.174,14.4,8.0,121,16.0,16.0,16.0,121,2.21,2.21,2.21,121,8,1000.793,2171.0,591.0,1200,64601.2,97888,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260708_032712,default,pathfinder-cuda,large,9,16.2369,256,7583965014.744,9440837632,5382627328,125177154.0,125177154,125177154,34055280284.562,34091474944,34047234048,1523283917.223,1529905152,1518313472,99009109.0,99009109,99009109,4781615061.488,4784467288,4780690120,7,10.858,12.8,6.0,121,5924.264,7313,4960,121,3354.0,3354.0,3354.0,121,0.008,0.1,0.0,121,0.0,0,0,121,3.215,5,2,121,5.088,7.7,4.4,121,66.374,77.1,62.3,121,5.758,8.0,1.4,121,0.0,0.0,0.0,1203,N/A,LPDDR5X (unified),120.62,120,53.059,68.0,49.0,1203,NVLink-C2C,5,16,0.2399,1.989,2.0,1.97,121,1.952,2.1,1.68,121,1.948,1.99,1.9,121,16.6576,N/A,15.9192,1,1.0,1.0,5.0,5.0,5.0,1203,1.0,1203,2,1.0,1.0,16.0,16.0,16.0,1203,1.0,1203,81.55,15.441,81.55,5.24,1203,12.193,96.0,0.0,1203,813.054,2463.0,208.0,1203,109.65,112.13,104.49,121,78.628,81.1,73.47,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,12.04,17.2,9.56,121,9.893,14.1,7.9,121,16.0,16.0,16.0,121,2.21,2.21,2.21,121,8,1006.878,2164.0,591.0,1203,63795.0,103338,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260708_032945,default,pathfinder-cuda,large,10,16.04,256,7641886415.339,9441681408,5382131712,125177154.0,125177154,125177154,34055120811.372,34091683840,34047442944,1523285169.719,1527709696,1517985792,99009109.0,99009109,99009109,4781702090.711,4782767544,4780816448,7,10.798,13.3,5.9,121,5890.752,7333,4940,121,3354.0,3354.0,3354.0,121,0.004,0.1,0.0,121,0.0,0,0,121,3.24,5,3,121,5.051,7.2,4.4,121,66.941,78.1,62.6,121,5.75,8.4,1.4,121,0.0,0.0,0.0,1203,N/A,LPDDR5X (unified),120.875,120,53.043,68.0,49.0,1203,NVLink-C2C,5,16,0.1441,1.992,2.0,1.98,121,1.975,2.08,1.72,121,1.96,1.98,1.91,121,16.216,N/A,15.8708,1,1.0,1.0,5.0,5.0,5.0,1203,1.0,1203,2,1.0,1.0,16.0,16.0,16.0,1203,1.0,1203,81.78,15.255,81.78,5.14,1203,11.884,96.0,0.0,1203,793.925,2470.0,201.0,1203,109.83,112.47,104.65,121,78.808,81.45,73.63,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,11.86,17.04,9.22,121,9.748,14.0,7.6,121,16.0,16.0,16.0,121,2.21,2.21,2.21,121,8,995.125,2171.0,598.0,1203,64728.9,103892,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
