experiment_ts,cpu_governor,governor,benchmark,size,run,avg_cpu_time_sec,avg_gpu_memcpy_sec,avg_gpu_time_sec,avg_launch_time_sec,bus_width_bits,cgroup_mem_anon_bytes_avg,cgroup_mem_anon_bytes_max,cgroup_mem_anon_bytes_min,cgroup_mem_direct_reclaim_steal_avg,cgroup_mem_direct_reclaim_steal_max,cgroup_mem_direct_reclaim_steal_min,cgroup_mem_file_bytes_avg,cgroup_mem_file_bytes_max,cgroup_mem_file_bytes_min,cgroup_mem_kernel_bytes_avg,cgroup_mem_kernel_bytes_max,cgroup_mem_kernel_bytes_min,cgroup_mem_kswapd_steal_avg,cgroup_mem_kswapd_steal_max,cgroup_mem_kswapd_steal_min,cgroup_mem_slab_bytes_avg,cgroup_mem_slab_bytes_max,cgroup_mem_slab_bytes_min,completed_launches,cpu_active_pct_avg,cpu_active_pct_max,cpu_active_pct_min,cpu_active_pct_samples,cpu_ctxt_switch_rate_avg,cpu_ctxt_switch_rate_max,cpu_ctxt_switch_rate_min,cpu_ctxt_switch_rate_samples,cpu_freq_mhz_avg,cpu_freq_mhz_max,cpu_freq_mhz_min,cpu_freq_mhz_samples,cpu_iowait_pct_avg,cpu_iowait_pct_max,cpu_iowait_pct_min,cpu_iowait_pct_samples,cpu_procs_blocked_avg,cpu_procs_blocked_max,cpu_procs_blocked_min,cpu_procs_blocked_samples,cpu_procs_running_avg,cpu_procs_running_max,cpu_procs_running_min,cpu_procs_running_samples,cpu_system_pct_avg,cpu_system_pct_max,cpu_system_pct_min,cpu_system_pct_samples,cpu_temp_c_avg,cpu_temp_c_max,cpu_temp_c_min,cpu_temp_c_samples,cpu_user_pct_avg,cpu_user_pct_max,cpu_user_pct_min,cpu_user_pct_samples,dram_active_pct_avg,dram_active_pct_max,dram_active_pct_min,dram_active_pct_samples,dram_bandwidth_gbps,dram_type,duration_actual_sec,duration_target_sec,gpu_temp_c_avg,gpu_temp_c_max,gpu_temp_c_min,gpu_temp_c_samples,interconnect,interconnect_gen_max,interconnect_width_max,killed_launches,launch_time_stdev_sec,loadavg_15min_avg,loadavg_15min_max,loadavg_15min_min,loadavg_15min_samples,loadavg_1min_avg,loadavg_1min_max,loadavg_1min_min,loadavg_1min_samples,loadavg_5min_avg,loadavg_5min_max,loadavg_5min_min,loadavg_5min_samples,max_gpu_time_sec,max_launch_time_sec,mem_clock_mhz_est,min_gpu_time_sec,min_launch_time_sec,parallel,pcie_gen_avg,pcie_gen_max,pcie_gen_max_avg,pcie_gen_max_max,pcie_gen_max_min,pcie_gen_max_samples,pcie_gen_min,pcie_gen_samples,pcie_samples,pcie_width_avg,pcie_width_max,pcie_width_max_avg,pcie_width_max_max,pcie_width_max_min,pcie_width_max_samples,pcie_width_min,pcie_width_samples,peak_power_w,power_draw_w_avg,power_draw_w_max,power_draw_w_min,power_draw_w_samples,sm_active_pct_avg,sm_active_pct_max,sm_active_pct_min,sm_active_pct_samples,sm_clock_mhz_avg,sm_clock_mhz_max,sm_clock_mhz_min,sm_clock_mhz_samples,sys_mem_avail_gb_avg,sys_mem_avail_gb_max,sys_mem_avail_gb_min,sys_mem_avail_gb_samples,sys_mem_free_gb_avg,sys_mem_free_gb_max,sys_mem_free_gb_min,sys_mem_free_gb_samples,sys_mem_pressure_full_avg,sys_mem_pressure_full_max,sys_mem_pressure_full_min,sys_mem_pressure_full_samples,sys_mem_pressure_some_avg,sys_mem_pressure_some_max,sys_mem_pressure_some_min,sys_mem_pressure_some_samples,sys_mem_total_gb_avg,sys_mem_total_gb_max,sys_mem_total_gb_min,sys_mem_total_gb_samples,sys_mem_used_gb_avg,sys_mem_used_gb_max,sys_mem_used_gb_min,sys_mem_used_gb_samples,sys_mem_used_pct_avg,sys_mem_used_pct_max,sys_mem_used_pct_min,sys_mem_used_pct_samples,sys_swap_total_gb_avg,sys_swap_total_gb_max,sys_swap_total_gb_min,sys_swap_total_gb_samples,sys_swap_used_gb_avg,sys_swap_used_gb_max,sys_swap_used_gb_min,sys_swap_used_gb_samples,total_launches,video_clock_mhz_avg,video_clock_mhz_max,video_clock_mhz_min,video_clock_mhz_samples,vmstat_pgfault_rate_avg,vmstat_pgfault_rate_max,vmstat_pgfault_rate_samples,vmstat_pgmajfault_rate_avg,vmstat_pgmajfault_rate_max,vmstat_pgmajfault_rate_samples,vmstat_pgscan_rate_avg,vmstat_pgscan_rate_max,vmstat_pgscan_rate_samples,vmstat_pgsteal_rate_avg,vmstat_pgsteal_rate_max,vmstat_pgsteal_rate_samples,vmstat_pswpin_rate_avg,vmstat_pswpin_rate_max,vmstat_pswpin_rate_samples,vmstat_pswpout_rate_avg,vmstat_pswpout_rate_max,vmstat_pswpout_rate_samples
20260721_082423,cpu_performance,gpu_ondemand,lud-cuda,large,4,0.5987,0.0923,3.3493,3.9996,256,2474760919.802,2618900480,1465733120,0.0,0,0,6926117084.033,6931316736,6886920192,703781761.058,704614400,700776448,0.0,0,0,671666802.512,671907488,671315016,30,6.702,7.6,1.2,121,3474.62,3940,2517,121,3354.0,3354.0,3354.0,121,0.02,0.1,0.0,121,0.008,1,0,121,2.446,6,2,121,4.988,5.9,1.0,121,64.735,69.0,54.1,121,1.726,2.1,0.2,121,0.0,0.0,0.0,1204,N/A,LPDDR5X (unified),121.192,120,62.003,66.0,51.0,1204,NVLink-C2C,5,16,1,0.2322,1.093,1.1,1.08,121,1.079,1.25,0.86,121,1.086,1.12,1.06,121,3.6127,4.3546,N/A,3.3332,2.8189,1,1.0,1.0,5.0,5.0,5.0,1204,1.0,1204,2,1.0,1.0,16.0,16.0,16.0,1204,1.0,1204,42.12,35.252,42.12,5.04,1204,78.521,96.0,0.0,1204,2442.785,2515.0,214.0,1204,115.077,117.74,113.93,121,109.183,111.85,108.04,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,6.613,7.76,3.95,121,5.437,6.4,3.2,121,16.0,16.0,16.0,121,0.0,0,0,121,30,2138.654,2203.0,591.0,1204,113826.2,637618,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260721_082656,cpu_performance,gpu_ondemand,lud-cuda,large,5,0.6063,0.0874,3.3474,3.9995,256,2493585729.587,2618294272,1467834368,0.0,0,0,6927753012.893,6931677184,6887309312,703774178.38,704430080,700604416,0.0,0,0,671727715.901,671932864,671330256,30,6.706,7.7,1.1,121,3466.488,3931,2331,121,3354.0,3354.0,3354.0,121,0.02,0.2,0.0,121,0.0,0,0,121,2.355,6,1,121,5.005,5.7,0.9,121,64.572,68.6,53.7,121,1.721,2.1,0.2,121,0.0,0.0,0.0,1204,N/A,LPDDR5X (unified),121.32,120,61.965,65.0,51.0,1204,NVLink-C2C,5,16,1,0.2359,1.097,1.12,1.08,121,1.164,1.5,0.89,121,1.106,1.19,1.05,121,3.5817,4.2961,N/A,3.3331,2.7897,1,1.0,1.0,5.0,5.0,5.0,1204,1.0,1204,2,1.0,1.0,16.0,16.0,16.0,1204,1.0,1204,42.05,35.21,42.05,5.03,1204,79.601,96.0,0.0,1204,2437.935,2515.0,208.0,1204,115.412,117.67,114.66,121,109.518,111.78,108.76,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,6.278,7.03,4.02,121,5.161,5.8,3.3,121,16.0,16.0,16.0,121,0.0,0,0,121,30,2133.582,2203.0,598.0,1204,113729.9,627264,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260721_082929,cpu_performance,gpu_ondemand,lud-cuda,large,6,0.594,0.0906,3.3515,3.9995,256,2479746699.636,2617053184,1466974208,0.0,0,0,6925780399.603,6932094976,6887686144,703747469.752,704684032,701022208,0.0,0,0,671890331.306,672170808,671501992,30,6.705,7.5,1.1,121,3459.19,3943,2348,121,3354.0,3354.0,3354.0,121,0.018,0.2,0.0,121,0.0,0,0,121,2.322,5,1,121,5.0,5.7,0.9,121,64.498,68.2,53.5,121,1.717,2.1,0.2,121,0.0,0.0,0.0,1204,N/A,LPDDR5X (unified),121.227,120,61.965,65.0,51.0,1204,NVLink-C2C,5,16,1,0.2179,1.094,1.1,1.09,121,1.076,1.26,1.0,121,1.107,1.14,1.09,121,3.7007,4.4525,N/A,3.3288,2.9416,1,1.0,1.0,5.0,5.0,5.0,1204,1.0,1204,2,1.0,1.0,16.0,16.0,16.0,1204,1.0,1204,41.98,35.525,41.98,5.05,1204,81.742,96.0,0.0,1204,2439.03,2515.0,208.0,1204,115.327,117.81,114.17,121,109.433,111.91,108.27,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,6.363,7.52,3.88,121,5.23,6.2,3.2,121,16.0,16.0,16.0,121,0.0,0,0,121,30,2138.115,2203.0,598.0,1204,113297.4,629027,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260721_083202,cpu_performance,gpu_ondemand,lud-cuda,large,7,0.597,0.092,3.3518,3.9991,256,2505393549.752,2619133952,1467179008,0.0,0,0,6930964886.215,6932508672,6888099840,703894181.025,704552960,700526592,0.0,0,0,672016514.843,672208256,671607824,30,6.708,7.5,1.1,121,3496.091,4015,2333,121,3354.0,3354.0,3354.0,121,0.023,0.1,0.0,121,0.008,1,0,121,2.488,5,1,121,5.002,5.7,0.9,121,64.398,68.0,53.5,121,1.715,2.1,0.2,121,0.0,0.0,0.0,1204,N/A,LPDDR5X (unified),121.322,120,61.689,65.0,51.0,1204,NVLink-C2C,5,16,1,0.2423,1.075,1.1,1.06,121,1.035,1.32,0.79,121,1.06,1.13,1.03,121,3.6774,4.4278,N/A,3.3309,2.7904,1,1.0,1.0,5.0,5.0,5.0,1204,1.0,1204,2,1.0,1.0,16.0,16.0,16.0,1204,1.0,1204,41.78,34.938,41.78,5.06,1204,80.108,96.0,0.0,1204,2429.897,2515.0,208.0,1204,114.834,117.47,114.18,121,108.939,111.57,108.29,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,6.856,7.51,4.22,121,5.639,6.2,3.5,121,16.0,16.0,16.0,121,0.0,0,0,121,30,2127.703,2203.0,598.0,1204,114188.9,637945,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260721_083434,cpu_performance,gpu_ondemand,lud-cuda,large,8,0.5996,0.092,3.3496,3.9995,256,2497728579.702,2626736128,1477697536,0.0,0,0,6928423030.479,6932865024,6888505344,704317219.967,707149824,701079552,0.0,0,0,672419733.62,672944880,671958408,30,7.931,11.8,2.2,121,6184.62,15200,2710,121,3354.0,3354.0,3354.0,121,0.023,0.2,0.0,121,0.008,1,0,121,2.843,6,2,121,5.909,8.9,1.0,121,64.96,69.2,54.8,121,2.027,5.2,1.2,121,0.0,0.0,0.0,1205,N/A,LPDDR5X (unified),120.771,120,62.219,65.0,51.0,1205,NVLink-C2C,5,16,1,0.235,1.128,1.14,1.08,121,1.44,1.72,0.98,121,1.21,1.25,1.06,121,3.5521,4.2993,N/A,3.3365,2.7913,1,1.0,1.0,5.0,5.0,5.0,1205,1.0,1205,2,1.0,1.0,16.0,16.0,16.0,1205,1.0,1205,42.08,35.453,42.08,5.14,1205,80.642,96.0,0.0,1205,2439.522,2515.0,208.0,1205,115.342,117.76,114.57,121,109.445,111.86,108.68,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,6.348,7.12,3.93,121,5.212,5.9,3.2,121,16.0,16.0,16.0,121,0.0,0,0,121,30,2137.304,2203.0,598.0,1205,141092.0,717773,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260721_083707,cpu_performance,gpu_ondemand,lud-cuda,large,9,0.5948,0.088,3.3504,3.9994,256,2453261726.678,2620235776,1471053824,0.0,0,0,6927700374.215,6933254144,6888882176,703806133.95,704753664,700682240,0.0,0,0,672424673.388,672697304,672050128,30,6.704,7.4,1.1,121,3454.926,3926,2334,121,3354.0,3354.0,3354.0,121,0.021,0.2,0.0,121,0.0,0,0,121,2.446,6,1,121,5.03,5.8,0.9,121,64.834,68.6,53.6,121,1.689,2.0,0.2,121,0.0,0.0,0.0,1204,N/A,LPDDR5X (unified),121.288,120,62.233,65.0,51.0,1204,NVLink-C2C,5,16,1,0.1992,1.13,1.14,1.11,121,1.179,1.28,0.9,121,1.187,1.21,1.14,121,3.685,4.3856,N/A,3.327,3.0197,1,1.0,1.0,5.0,5.0,5.0,1204,1.0,1204,2,1.0,1.0,16.0,16.0,16.0,1204,1.0,1204,42.08,35.894,42.08,5.01,1204,82.569,96.0,0.0,1204,2445.767,2515.0,208.0,1204,115.358,117.73,114.4,121,109.461,111.83,108.5,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,6.332,7.29,3.96,121,5.2,6.0,3.3,121,16.0,16.0,16.0,121,0.0,0,0,121,30,2145.507,2203.0,598.0,1204,112876.0,623627,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260721_083940,cpu_performance,gpu_ondemand,lud-cuda,large,10,0.6099,0.0901,3.3469,3.9994,256,2520374111.207,2617491456,1468567552,0.0,0,0,6928593809.983,6933659648,6889263104,703906096.661,704708608,700981248,0.0,0,0,672491614.413,672664440,672175984,30,6.685,7.6,1.1,121,3463.661,3969,2350,121,3354.0,3354.0,3354.0,121,0.018,0.2,0.0,121,0.017,2,0,121,2.579,5,1,121,4.979,5.8,0.9,121,64.546,68.1,53.5,121,1.719,2.0,0.2,121,0.0,0.0,0.0,1205,N/A,LPDDR5X (unified),121.472,120,61.975,65.0,51.0,1205,NVLink-C2C,5,16,1,0.2662,1.127,1.15,1.11,121,1.171,1.42,0.81,121,1.168,1.23,1.11,121,3.5693,4.3036,N/A,3.3276,2.6228,1,1.0,1.0,5.0,5.0,5.0,1205,1.0,1205,2,1.0,1.0,16.0,16.0,16.0,1205,1.0,1205,42.08,35.446,42.08,5.02,1205,80.614,96.0,0.0,1205,2439.705,2515.0,214.0,1205,115.377,117.75,114.35,121,109.48,111.85,108.45,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,6.313,7.34,3.94,121,5.188,6.0,3.2,121,16.0,16.0,16.0,121,0.0,0,0,121,30,2136.876,2203.0,598.0,1205,113382.7,620086,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260721_084144,cpu_performance,gpu_ondemand,hotspot-cuda,large,1,0.5622,0.0006,0.8709,1.428,256,1541636806.876,1578729472,1468432384,0.0,0,0,6923953075.835,6934044672,6889635840,701887987.306,702889984,700735488,0.0,0,0,672487208.331,672829072,672133544,84,6.124,6.7,3.9,121,3952.207,4280,3167,121,3354.0,3354.0,3354.0,121,0.074,0.2,0.0,121,0.017,1,0,121,2.397,5,1,121,3.231,4.4,2.2,121,71.16,74.2,62.9,121,2.866,3.4,1.5,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),121.022,120,71.651,79.0,59.0,1202,NVLink-C2C,5,16,1,0.0772,1.17,1.18,1.15,121,1.396,1.52,1.29,121,1.264,1.29,1.23,121,1.2566,1.84,N/A,0.8361,0.9522,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,88.34,61.806,88.34,12.28,1202,56.613,95.0,0.0,1202,2391.309,2515.0,1215.0,1202,117.473,117.88,116.64,121,111.576,111.98,110.74,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,4.217,5.05,3.81,121,3.464,4.1,3.1,121,16.0,16.0,16.0,121,0.0,0,0,121,84,2084.532,2197.0,1163.0,1202,79006.2,123165,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260721_084417,cpu_performance,gpu_ondemand,hotspot-cuda,large,2,0.56,0.0006,0.8738,1.4279,256,1543348867.174,1582436352,1470099456,0.0,0,0,6926771936.264,6934540288,6890061824,701995024.926,702603264,700895232,0.0,0,0,672560603.372,672769600,672170120,84,6.12,6.7,1.1,121,3937.537,4255,2354,121,3354.0,3354.0,3354.0,121,0.079,0.2,0.0,121,0.025,1,0,121,2.231,4,1,121,3.243,4.5,0.9,121,70.164,74.6,56.3,121,2.85,3.4,0.2,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),121.069,120,70.609,79.0,54.0,1202,NVLink-C2C,5,16,1,0.1044,1.15,1.15,1.14,121,1.069,1.19,0.98,121,1.174,1.19,1.16,121,1.5227,2.139,N/A,0.8302,0.8938,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,88.32,61.521,88.32,5.17,1202,56.772,96.0,0.0,1202,2376.287,2515.0,208.0,1202,117.529,117.86,117.36,121,111.632,111.96,111.46,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,4.161,4.33,3.83,121,3.421,3.6,3.1,121,16.0,16.0,16.0,121,0.0,0,0,121,84,2081.552,2203.0,598.0,1202,78383.4,123272,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260721_084649,cpu_performance,gpu_ondemand,hotspot-cuda,large,3,0.5572,0.0006,0.8731,1.4278,256,1544646520.595,1582948352,1466576896,0.0,0,0,6926544963.702,6935007232,6890536960,702080059.24,702984192,700686336,0.0,0,0,672679881.124,672981360,672307440,84,6.142,6.6,1.1,121,3941.017,4341,2343,121,3354.0,3354.0,3354.0,121,0.079,0.2,0.0,121,0.017,1,0,121,2.463,6,1,121,3.24,4.2,0.9,121,70.373,75.3,56.4,121,2.867,3.4,0.2,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),120.536,120,70.682,80.0,54.0,1202,NVLink-C2C,5,16,1,0.0834,1.131,1.15,1.11,121,1.088,1.32,0.7,121,1.123,1.17,1.06,121,1.5312,2.0761,N/A,0.831,1.1751,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,87.94,61.869,87.94,5.15,1202,57.05,96.0,0.0,1202,2365.057,2515.0,214.0,1202,117.557,117.92,117.32,121,111.659,112.02,111.42,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,4.133,4.37,3.77,121,3.398,3.6,3.1,121,16.0,16.0,16.0,121,0.0,0,0,121,84,2070.422,2203.0,598.0,1202,78465.5,123205,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260721_084921,cpu_performance,gpu_ondemand,hotspot-cuda,large,4,0.5594,0.0006,0.8679,1.4279,256,1542884597.421,1583038464,1467080704,0.0,0,0,6927332580.496,6935384064,6879911936,701988999.405,702955520,700444672,0.0,0,0,672730053.818,673047608,672068880,84,6.123,6.6,1.0,121,3940.777,4321,2327,121,3354.0,3354.0,3354.0,121,0.083,0.2,0.0,121,0.0,0,0,121,2.364,4,1,121,3.237,4.0,0.9,121,70.688,74.9,57.2,121,2.855,3.3,0.2,121,0.0,0.0,0.0,1201,N/A,LPDDR5X (unified),120.806,120,71.471,80.0,54.0,1201,NVLink-C2C,5,16,1,0.051,1.129,1.14,1.12,121,1.13,1.31,1.03,121,1.127,1.17,1.11,121,1.131,1.7036,N/A,0.8323,1.363,1,1.0,1.0,5.0,5.0,5.0,1201,1.0,1201,2,1.0,1.0,16.0,16.0,16.0,1201,1.0,1201,88.44,62.359,88.44,5.22,1201,57.655,96.0,0.0,1201,2381.12,2515.0,208.0,1201,117.515,117.84,117.32,121,111.618,111.94,111.42,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,4.175,4.37,3.85,121,3.437,3.6,3.2,121,16.0,16.0,16.0,121,0.0,0,0,121,84,2081.827,2203.0,598.0,1201,78690.2,123149,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260721_085154,cpu_performance,gpu_ondemand,hotspot-cuda,large,5,0.5608,0.0006,0.872,1.4279,256,1543444666.182,1583083520,1467899904,0.0,0,0,6926695601.719,6935826432,6891376640,702096510.942,702898176,701247488,0.0,0,0,672863622.678,673270672,672456064,84,6.121,6.6,1.0,121,3941.959,4231,2339,121,3354.0,3354.0,3354.0,121,0.079,0.2,0.0,121,0.0,0,0,121,2.231,4,1,121,3.236,4.3,0.8,121,70.64,75.1,57.1,121,2.86,3.4,0.2,121,0.0,0.0,0.0,1201,N/A,LPDDR5X (unified),120.993,120,71.019,80.0,54.0,1201,NVLink-C2C,5,16,1,0.0892,1.108,1.12,1.09,121,1.062,1.27,0.76,121,1.087,1.13,1.04,121,1.4779,2.0253,N/A,0.8279,0.9806,1,1.0,1.0,5.0,5.0,5.0,1201,1.0,1201,2,1.0,1.0,16.0,16.0,16.0,1201,1.0,1201,88.18,61.985,88.18,5.24,1201,56.48,96.0,0.0,1201,2377.748,2515.0,208.0,1201,117.548,117.96,117.32,121,111.65,112.06,111.42,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,4.142,4.37,3.73,121,3.408,3.6,3.1,121,16.0,16.0,16.0,121,0.0,0,0,121,84,2083.346,2203.0,598.0,1201,78536.9,123229,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260721_085426,cpu_performance,gpu_ondemand,hotspot-cuda,large,6,0.5588,0.0006,0.876,1.4279,256,1542699803.504,1603067904,1468825600,0.0,0,0,6926310848.529,6936293376,6891835392,702156156.826,703336448,700948480,0.0,0,0,672993367.008,673402472,672631184,84,6.169,10.9,1.1,121,3938.793,4330,2357,121,3354.0,3354.0,3354.0,121,0.079,0.2,0.0,121,0.0,0,0,121,2.322,4,1,121,3.239,4.2,0.9,121,70.602,74.4,56.9,121,2.898,7.4,0.2,121,0.0,0.0,0.0,1201,N/A,LPDDR5X (unified),120.87,120,71.041,79.0,54.0,1201,NVLink-C2C,5,16,1,0.1047,1.086,1.09,1.08,121,0.971,1.12,0.73,121,1.042,1.06,1.02,121,1.4978,2.0609,N/A,0.8337,0.8033,1,1.0,1.0,5.0,5.0,5.0,1201,1.0,1201,2,1.0,1.0,16.0,16.0,16.0,1201,1.0,1201,87.98,61.524,87.98,5.21,1201,57.126,96.0,0.0,1201,2358.826,2515.0,208.0,1201,117.541,117.86,117.33,121,111.642,111.96,111.43,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,4.149,4.36,3.83,121,3.41,3.6,3.1,121,16.0,16.0,16.0,121,0.0,0,0,121,84,2065.708,2203.0,598.0,1201,79124.9,124022,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260721_085659,cpu_performance,gpu_ondemand,hotspot-cuda,large,7,0.5611,0.0006,0.8692,1.428,256,1548276287.471,1583095808,1475276800,0.0,0,0,6929191927.537,6936686592,6892290048,702302529.587,703168512,701075456,0.0,0,0,673110123.438,673433136,672739800,84,6.089,6.6,1.1,121,3924.074,4255,2354,121,3354.0,3354.0,3354.0,121,0.079,0.2,0.0,121,0.017,1,0,121,2.248,4,1,121,3.204,4.0,0.9,121,70.775,75.4,57.0,121,2.859,3.3,0.2,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),121.22,120,71.377,80.0,54.0,1202,NVLink-C2C,5,16,1,0.0666,1.079,1.09,1.06,121,1.071,1.19,0.81,121,1.042,1.08,0.99,121,1.2753,1.8671,N/A,0.8342,1.1841,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,88.02,61.986,88.02,5.2,1202,57.14,96.0,0.0,1202,2382.682,2515.0,208.0,1202,117.505,117.86,117.32,121,111.607,111.96,111.42,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,4.185,4.37,3.83,121,3.442,3.6,3.1,121,16.0,16.0,16.0,121,0.0,0,0,121,84,2085.737,2203.0,598.0,1202,78068.8,122103,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260721_085932,cpu_performance,gpu_ondemand,hotspot-cuda,large,8,0.5719,0.0006,0.8755,1.4452,256,1542927080.727,1578147840,1466621952,0.0,0,0,6928580438.744,6937169920,6878683136,702248435.306,702914560,700530688,0.0,0,0,673264196.099,673616504,672398400,83,6.074,6.6,1.1,121,3954.694,4277,2354,121,3354.0,3354.0,3354.0,121,0.082,0.2,0.0,121,0.008,1,0,121,2.264,4,1,121,3.205,4.1,0.9,121,70.51,74.7,57.0,121,2.835,3.3,0.2,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),121.068,120,70.9,80.0,54.0,1202,NVLink-C2C,5,16,1,0.0852,1.089,1.1,1.07,121,1.172,1.33,0.9,121,1.081,1.13,1.02,121,1.5524,2.1036,N/A,0.8317,1.2217,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,88.24,61.182,88.24,5.12,1202,56.3,96.0,0.0,1202,2372.02,2515.0,208.0,1202,117.531,117.96,117.34,121,111.631,112.08,111.44,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,4.159,4.35,3.73,121,3.418,3.6,3.1,121,16.0,16.0,16.0,121,0.0,0,0,121,83,2078.241,2203.0,598.0,1202,78593.0,123229,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260721_090204,cpu_performance,gpu_ondemand,hotspot-cuda,large,9,0.5545,0.0006,0.873,1.4281,256,1544410137.388,1583063040,1470889984,0.0,0,0,6929301876.364,6937669632,6884335616,702392540.033,703229952,700895232,0.0,0,0,673360053.223,673612344,672761928,84,6.131,6.6,1.1,121,3923.826,4257,2341,121,3354.0,3354.0,3354.0,121,0.083,0.2,0.0,121,0.017,1,0,121,2.264,8,1,121,3.25,4.3,0.9,121,70.85,75.0,56.9,121,2.855,3.4,0.2,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),120.978,120,71.423,80.0,54.0,1202,NVLink-C2C,5,16,1,0.0878,1.096,1.12,1.07,121,1.202,1.43,0.79,121,1.112,1.18,1.02,121,1.5895,2.1574,N/A,0.8324,1.3551,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,88.46,62.291,88.46,5.22,1202,57.796,96.0,0.0,1202,2366.881,2515.0,208.0,1202,117.517,117.85,117.35,121,111.617,111.95,111.45,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,4.173,4.34,3.84,121,3.43,3.6,3.2,121,16.0,16.0,16.0,121,0.0,0,0,121,84,2071.199,2203.0,598.0,1202,78187.7,124189,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
